id,fecha,tipo_proceso,canal,tiempo_ciclo,costo,errores,prioridad,responsable,etiqueta_clase
PROC03089,2024-01-07 01:33:00,Pagos,API,40.5,26.82,1,Media,María,Manual
PROC03090,2024-01-01 18:08:00,Logística,Web,53.6,8.69,2,Alta,Pedro,Manual
PROC03091,2024-01-03 08:03:00,Pagos,API,41.7,194.81,0,Alta,María,Manual
PROC03092,2024-01-01 00:24:00,Facturación,API,4.7,194.59,0,Alta,Carlos,Manual
PROC03093,2024-01-07 18:44:00,Facturación,Sistema,29.2,25.72,0,Urgente,Juan,Manual
PROC03094,2024-01-05 06:24:00,Pagos,Sistema,2.5,103.73,0,Alta,Juan,Manual
PROC03095,2024-01-04 22:28:00,Facturación,API,35.6,14.09,0,Baja,Sofia,Manual
PROC03096,2024-01-03 22:36:00,Inventario,API,14.4,41.34,0,Baja,Juan,Automático
PROC03097,2024-01-07 21:59:00,Inventario,API,4.3,63.61,1,Media,Juan,Manual
PROC03098,2024-01-06 14:28:00,Inventario,Manual,59.4,45.64,1,Urgente,Pedro,Manual
PROC03099,2024-01-02 13:15:00,Soporte,Web,28.6,124.71,0,Media,Ana,Manual
PROC03100,2024-01-06 01:35:00,Soporte,Web,13.1,3.33,0,Baja,María,Automático
PROC03101,2024-01-06 19:52:00,Soporte,Web,0.9,40.06,0,Alta,Carlos,Automático
PROC03102,2024-01-06 20:48:00,Facturación,Web,23.1,150.69,0,Baja,Juan,Manual
PROC03103,2024-01-03 14:27:00,Facturación,Web,77.0,12.69,1,Media,María,Manual
PROC03104,2024-01-03 04:55:00,Pagos,API,27.2,44.27,0,Alta,Ana,Manual
PROC03105,2024-01-04 09:37:00,Logística,Manual,106.9,165.07,0,Alta,María,Manual
PROC03106,2024-01-04 11:57:00,Soporte,API,4.4,296.35,0,Alta,Carlos,Manual
PROC03107,2024-01-06 03:47:00,Logística,Web,25.2,194.77,2,Alta,Juan,Manual
PROC03108,2024-01-06 23:25:00,Facturación,Web,48.0,62.18,0,Media,Carlos,Manual
PROC03109,2024-01-02 09:34:00,Soporte,API,22.4,294.91,0,Media,Juan,Manual
PROC03110,2024-01-01 23:01:00,Pagos,Web,2.9,153.82,0,Media,Ana,Manual
PROC03111,2024-01-01 18:18:00,Facturación,API,26.2,26.42,1,Alta,Sofia,Manual
PROC03112,2024-01-03 09:06:00,Pagos,Sistema,28.4,14.95,1,Baja,Carlos,Manual
PROC03113,2024-01-03 12:55:00,Facturación,Web,39.1,144.93,0,Baja,María,Manual
PROC03114,2024-01-06 12:18:00,Pagos,Web,43.0,72.07,0,Baja,Sofia,Manual
PROC03115,2024-01-07 07:41:00,Pagos,API,44.2,25.4,1,Media,Ana,Manual
PROC03116,2024-01-01 03:07:00,Pagos,Sistema,32.7,69.14,1,Baja,Carlos,Manual
PROC03117,2024-01-04 18:09:00,Inventario,Manual,7.3,173.89,0,Alta,Sofia,Manual
PROC03118,2024-01-02 10:52:00,Logística,Email,15.5,46.12,0,Baja,Juan,Manual
PROC03119,2024-01-02 11:30:00,Inventario,Web,44.9,44.96,1,Baja,Sofia,Manual
PROC03120,2024-01-04 15:22:00,Pagos,Sistema,92.0,68.43,0,Baja,Ana,Manual
PROC03121,2024-01-06 22:29:00,Logística,Web,2.5,76.24,0,Media,Juan,Manual
PROC03122,2024-01-04 22:07:00,Soporte,Web,23.0,58.51,0,Baja,Sofia,Manual
PROC03123,2024-01-04 14:25:00,Facturación,Email,11.2,125.98,1,Baja,Pedro,Manual
PROC03124,2024-01-05 00:16:00,Pagos,Email,7.7,136.21,1,Alta,María,Manual
PROC03125,2024-01-06 11:53:00,Facturación,Web,21.1,74.29,1,Alta,Juan,Manual
PROC03126,2024-01-06 05:47:00,Facturación,Web,27.9,43.56,0,Alta,Carlos,Manual
PROC03127,2024-01-06 10:23:00,Inventario,Web,0.3,51.78,2,Media,Pedro,Manual
PROC03128,2024-01-06 02:35:00,Logística,Web,45.5,207.67,0,Alta,Ana,Manual
PROC03129,2024-01-05 11:45:00,Facturación,Web,51.4,291.76,1,Alta,Carlos,Manual
PROC03130,2024-01-02 00:57:00,Logística,Sistema,101.0,21.18,1,Urgente,Ana,Manual
PROC03131,2024-01-02 18:35:00,Logística,Manual,6.0,27.68,0,Baja,Pedro,Manual
PROC03132,2024-01-04 18:09:00,Soporte,Manual,27.1,50.81,0,Baja,Carlos,Manual
PROC03133,2024-01-03 01:11:00,Facturación,Manual,16.7,211.16,0,Baja,Juan,Manual
PROC03134,2024-01-01 20:38:00,Soporte,API,12.2,58.37,0,Alta,Sofia,Manual
PROC03135,2024-01-07 08:45:00,Pagos,Manual,25.0,125.57,1,Media,Carlos,Manual
PROC03136,2024-01-04 06:47:00,Inventario,API,45.8,69.1,1,Media,María,Manual
PROC03137,2024-01-03 18:05:00,Facturación,Web,0.7,51.88,0,Media,Juan,Manual
PROC03138,2024-01-04 22:46:00,Facturación,API,104.6,65.65,0,Alta,María,Manual
PROC03139,2024-01-07 10:02:00,Inventario,API,49.8,25.57,1,Alta,Carlos,Manual
PROC03140,2024-01-03 13:41:00,Pagos,Manual,41.7,136.79,0,Media,Carlos,Manual
PROC03141,2024-01-02 22:20:00,Facturación,Sistema,42.9,42.94,1,Alta,Ana,Manual
PROC03142,2024-01-06 03:18:00,Facturación,API,14.8,47.4,2,Baja,Carlos,Manual
PROC03143,2024-01-02 02:28:00,Inventario,Manual,41.8,38.05,0,Media,Juan,Manual
PROC03144,2024-01-02 15:28:00,Facturación,Web,14.7,232.24,1,Alta,María,Manual
PROC03145,2024-01-05 00:29:00,Logística,Manual,68.7,54.78,0,Alta,Sofia,Manual
PROC03146,2024-01-01 07:16:00,Facturación,API,5.9,94.99,0,Media,Sofia,Manual
PROC03147,2024-01-02 23:08:00,Facturación,Web,10.4,7.74,1,Baja,Pedro,Manual
PROC03148,2024-01-02 01:56:00,Pagos,API,24.0,2.96,3,Baja,María,Revisión
PROC03149,2024-01-06 06:10:00,Pagos,API,11.5,26.31,1,Baja,Sofia,Manual
PROC03150,2024-01-06 04:40:00,Pagos,Web,16.6,165.0,0,Media,Sofia,Manual
PROC03151,2024-01-07 14:16:00,Pagos,Email,20.3,90.33,1,Media,Ana,Manual
PROC03152,2024-01-01 03:02:00,Soporte,Web,58.2,248.57,1,Alta,Pedro,Manual
PROC03153,2024-01-05 23:50:00,Inventario,Email,22.2,182.9,1,Media,Sofia,Manual
PROC03154,2024-01-05 15:27:00,Facturación,Manual,13.5,38.9,0,Baja,Sofia,Manual
PROC03155,2024-01-04 20:45:00,Pagos,Web,8.5,69.31,0,Baja,Pedro,Manual
PROC03156,2024-01-06 00:41:00,Logística,API,15.8,203.47,0,Alta,Carlos,Manual
PROC03157,2024-01-06 07:31:00,Pagos,Manual,21.8,63.79,0,Media,Sofia,Manual
PROC03158,2024-01-04 20:55:00,Facturación,API,41.1,133.18,2,Media,Ana,Manual
PROC03159,2024-01-02 02:29:00,Logística,Manual,3.9,21.61,0,Media,Ana,Manual
PROC03160,2024-01-07 18:59:00,Inventario,API,7.5,103.68,0,Baja,Carlos,Manual
PROC03161,2024-01-07 03:31:00,Inventario,API,14.3,78.61,0,Baja,Sofia,Manual
PROC03162,2024-01-01 02:39:00,Facturación,Sistema,13.4,39.35,0,Baja,Juan,Manual
PROC03163,2024-01-05 13:15:00,Facturación,Web,14.9,71.36,0,Baja,Carlos,Manual
PROC03164,2024-01-07 09:23:00,Inventario,API,47.3,102.1,1,Media,Ana,Manual
PROC03165,2024-01-06 17:24:00,Facturación,Web,11.8,160.74,0,Media,Pedro,Manual
PROC03166,2024-01-05 18:06:00,Pagos,Manual,20.9,235.83,1,Urgente,Juan,Manual
PROC03167,2024-01-02 14:27:00,Pagos,Manual,29.3,145.93,1,Alta,Sofia,Manual
PROC03168,2024-01-01 20:28:00,Facturación,Web,7.9,190.05,1,Media,Ana,Manual
PROC03169,2024-01-06 00:26:00,Soporte,Web,38.0,34.35,2,Media,Ana,Manual
PROC03170,2024-01-04 21:10:00,Logística,Web,23.8,28.99,0,Media,Carlos,Manual
PROC03171,2024-01-05 19:19:00,Inventario,API,17.8,121.44,0,Baja,María,Manual
PROC03172,2024-01-04 21:05:00,Facturación,API,49.8,23.28,0,Urgente,Ana,Manual
PROC03173,2024-01-07 09:47:00,Facturación,Sistema,8.4,65.96,1,Media,María,Manual
PROC03174,2024-01-05 04:46:00,Pagos,API,64.4,143.68,1,Alta,Juan,Manual
PROC03175,2024-01-04 10:25:00,Facturación,Web,24.7,211.91,0,Urgente,Pedro,Manual
PROC03176,2024-01-06 12:07:00,Soporte,Email,28.2,105.78,1,Media,María,Manual
PROC03177,2024-01-05 20:56:00,Facturación,API,62.4,31.47,0,Baja,María,Manual
PROC03178,2024-01-06 09:18:00,Pagos,API,51.0,81.54,4,Media,María,Revisión
PROC03179,2024-01-04 12:46:00,Pagos,Web,27.6,89.18,0,Media,María,Manual
PROC03180,2024-01-07 13:36:00,Inventario,API,42.0,43.81,2,Alta,María,Manual
PROC03181,2024-01-05 23:21:00,Facturación,Email,17.0,16.4,0,Baja,Juan,Manual
PROC03182,2024-01-02 07:24:00,Pagos,API,23.8,146.03,0,Media,Sofia,Manual
PROC03183,2024-01-02 06:09:00,Facturación,Web,1.9,67.51,1,Alta,Sofia,Manual
PROC03184,2024-01-03 04:47:00,Logística,API,2.8,131.75,1,Urgente,Ana,Manual
PROC03185,2024-01-05 09:52:00,Facturación,Email,53.1,98.17,1,Baja,Pedro,Manual
PROC03186,2024-01-07 06:09:00,Soporte,Web,1.8,67.83,0,Alta,Ana,Manual
PROC03187,2024-01-05 04:56:00,Logística,API,5.6,60.1,1,Baja,Juan,Manual
PROC03188,2024-01-02 16:37:00,Facturación,Sistema,47.7,76.71,0,Alta,Juan,Manual
PROC03189,2024-01-05 11:48:00,Logística,Web,0.0,120.77,0,Baja,María,Manual
PROC03190,2024-01-07 07:20:00,Facturación,Manual,10.0,5.19,0,Urgente,Juan,Manual
PROC03191,2024-01-05 03:11:00,Soporte,API,26.3,118.4,0,Media,Juan,Manual
PROC03192,2024-01-04 15:56:00,Pagos,Manual,27.1,111.7,3,Baja,María,Revisión
PROC03193,2024-01-07 03:39:00,Pagos,API,45.0,145.07,0,Baja,Juan,Manual
PROC03194,2024-01-06 10:18:00,Pagos,Web,21.2,219.62,0,Baja,Juan,Manual
PROC03195,2024-01-04 06:48:00,Facturación,Manual,21.4,44.89,1,Media,Juan,Manual
PROC03196,2024-01-02 19:44:00,Soporte,Web,38.8,19.61,1,Alta,Carlos,Manual
PROC03197,2024-01-04 23:38:00,Facturación,API,20.7,93.92,0,Alta,Sofia,Manual
PROC03198,2024-01-03 22:32:00,Inventario,Web,28.1,88.24,0,Alta,Ana,Manual
PROC03199,2024-01-05 00:33:00,Pagos,Web,68.4,61.36,1,Alta,Carlos,Manual
PROC03200,2024-01-04 03:23:00,Soporte,Sistema,15.4,114.29,0,Urgente,Ana,Manual
PROC03201,2024-01-04 20:51:00,Facturación,API,14.6,47.86,2,Alta,María,Manual
PROC03202,2024-01-07 06:10:00,Pagos,Sistema,0.1,68.11,0,Baja,María,Manual
PROC03203,2024-01-07 10:58:00,Pagos,Web,28.5,118.14,0,Alta,Sofia,Manual
PROC03204,2024-01-02 13:04:00,Inventario,API,0.9,62.38,0,Baja,Ana,Manual
PROC03205,2024-01-06 19:49:00,Facturación,Web,21.0,88.44,1,Urgente,Ana,Manual
PROC03206,2024-01-05 05:31:00,Facturación,Manual,48.9,62.75,1,Baja,Sofia,Manual
PROC03207,2024-01-07 00:22:00,Facturación,Manual,23.9,32.09,0,Baja,Pedro,Manual
PROC03208,2024-01-05 10:01:00,Inventario,Web,9.4,143.65,1,Baja,Ana,Manual
PROC03209,2024-01-02 08:28:00,Facturación,Email,46.3,134.74,2,Media,Ana,Manual
PROC03210,2024-01-05 22:14:00,Inventario,Web,9.4,131.72,0,Baja,María,Manual
PROC03211,2024-01-05 09:18:00,Facturación,API,39.6,72.52,0,Urgente,María,Manual
PROC03212,2024-01-03 15:16:00,Logística,Sistema,28.3,151.53,1,Baja,Juan,Manual
PROC03213,2024-01-01 03:54:00,Soporte,Email,5.6,156.24,0,Baja,Juan,Manual
PROC03214,2024-01-07 08:00:00,Pagos,Sistema,70.7,201.76,0,Baja,María,Manual
PROC03215,2024-01-03 12:07:00,Pagos,Web,6.7,73.61,1,Baja,Juan,Manual
PROC03216,2024-01-06 14:03:00,Facturación,Web,136.9,92.82,0,Media,Carlos,Manual
PROC03217,2024-01-01 08:42:00,Facturación,Web,0.2,31.9,1,Baja,Carlos,Manual
PROC03218,2024-01-05 02:24:00,Facturación,API,9.2,219.34,0,Baja,Sofia,Manual
PROC03219,2024-01-04 09:28:00,Inventario,Manual,6.7,63.84,1,Baja,Juan,Manual
PROC03220,2024-01-07 19:41:00,Pagos,Web,0.4,24.2,0,Baja,Juan,Automático
PROC03221,2024-01-05 01:12:00,Soporte,Manual,39.5,205.75,0,Alta,Ana,Manual
PROC03222,2024-01-05 22:42:00,Pagos,Web,35.5,71.44,0,Media,Ana,Manual
PROC03223,2024-01-05 01:22:00,Inventario,Web,47.2,277.69,0,Baja,Carlos,Manual
PROC03224,2024-01-01 21:56:00,Pagos,Manual,8.9,83.94,1,Baja,Sofia,Manual
PROC03225,2024-01-01 18:44:00,Pagos,API,17.6,43.58,1,Media,Carlos,Manual
PROC03226,2024-01-04 21:41:00,Facturación,Manual,32.3,147.37,1,Baja,Ana,Manual
PROC03227,2024-01-04 18:23:00,Pagos,Web,17.4,67.99,1,Media,Ana,Manual
PROC03228,2024-01-02 19:07:00,Pagos,Manual,35.9,128.31,1,Urgente,Sofia,Manual
PROC03229,2024-01-07 09:35:00,Inventario,Web,30.2,45.85,0,Baja,Ana,Manual
PROC03230,2024-01-04 22:32:00,Soporte,Web,3.7,118.36,1,Baja,Juan,Manual
PROC03231,2024-01-01 22:58:00,Pagos,Manual,45.6,59.46,0,Baja,María,Manual
PROC03232,2024-01-03 08:14:00,Facturación,Email,38.3,140.68,1,Media,Carlos,Manual
PROC03233,2024-01-02 01:19:00,Pagos,Web,32.0,76.56,0,Baja,Pedro,Manual
PROC03234,2024-01-05 00:17:00,Pagos,Web,5.1,92.71,0,Media,Sofia,Manual
PROC03235,2024-01-06 12:15:00,Facturación,API,9.4,66.97,0,Alta,Ana,Manual
PROC03236,2024-01-05 05:33:00,Logística,Web,15.0,79.1,1,Baja,Juan,Manual
PROC03237,2024-01-06 20:18:00,Soporte,Manual,9.9,138.91,1,Baja,Carlos,Manual
PROC03238,2024-01-04 17:15:00,Soporte,Manual,7.8,31.3,0,Alta,Ana,Manual
PROC03239,2024-01-04 10:48:00,Facturación,Web,49.1,101.27,0,Baja,Juan,Manual
PROC03240,2024-01-07 07:23:00,Logística,API,30.5,373.68,1,Baja,Carlos,Manual
PROC03241,2024-01-04 20:54:00,Inventario,Manual,25.0,186.26,0,Media,Carlos,Manual
PROC03242,2024-01-03 19:52:00,Pagos,Web,7.7,72.53,0,Baja,Pedro,Manual
PROC03243,2024-01-02 13:37:00,Pagos,API,75.1,88.86,0,Alta,Pedro,Manual
PROC03244,2024-01-06 23:08:00,Logística,Web,6.4,56.22,0,Baja,Carlos,Manual
PROC03245,2024-01-04 01:44:00,Pagos,API,47.5,125.19,0,Media,Juan,Manual
PROC03246,2024-01-03 05:57:00,Pagos,Web,102.0,24.65,1,Media,Ana,Manual
PROC03247,2024-01-03 16:53:00,Pagos,Manual,39.0,59.39,0,Baja,Sofia,Manual
PROC03248,2024-01-02 09:25:00,Inventario,API,148.3,43.56,1,Baja,Ana,Manual
PROC03249,2024-01-02 09:36:00,Facturación,Web,31.6,58.0,1,Baja,Carlos,Manual
PROC03250,2024-01-07 12:28:00,Soporte,Manual,7.4,97.53,0,Alta,Ana,Manual
PROC03251,2024-01-02 05:32:00,Inventario,Web,6.8,6.28,0,Media,Pedro,Automático
PROC03252,2024-01-06 19:13:00,Inventario,API,11.8,64.74,0,Baja,Ana,Manual
PROC03253,2024-01-03 18:16:00,Facturación,API,0.2,53.96,0,Media,María,Manual
PROC03254,2024-01-02 05:11:00,Inventario,Web,34.3,160.99,0,Media,Pedro,Manual
PROC03255,2024-01-07 05:27:00,Facturación,Email,9.4,36.71,1,Urgente,Pedro,Manual
PROC03256,2024-01-06 03:50:00,Facturación,Manual,50.7,98.69,0,Baja,Carlos,Manual
PROC03257,2024-01-05 23:30:00,Pagos,Web,13.3,72.69,0,Alta,Carlos,Manual
PROC03258,2024-01-05 11:49:00,Pagos,Manual,19.6,169.17,1,Media,Ana,Manual
PROC03259,2024-01-07 08:11:00,Inventario,API,101.2,153.5,0,Alta,Ana,Manual
PROC03260,2024-01-03 05:40:00,Facturación,Email,8.3,244.51,2,Baja,Carlos,Manual
PROC03261,2024-01-01 08:59:00,Pagos,Web,38.3,173.33,1,Baja,Juan,Manual
PROC03262,2024-01-02 00:21:00,Facturación,API,42.2,104.0,2,Alta,Ana,Manual
PROC03263,2024-01-04 14:24:00,Soporte,API,7.5,146.24,1,Alta,Juan,Manual
PROC03264,2024-01-06 22:27:00,Inventario,API,20.9,67.44,0,Baja,Pedro,Manual
PROC03265,2024-01-01 03:54:00,Inventario,API,12.9,90.25,0,Media,Sofia,Manual
PROC03266,2024-01-02 01:48:00,Pagos,Web,44.3,93.25,0,Baja,Sofia,Manual
PROC03267,2024-01-06 04:40:00,Facturación,Manual,29.2,38.5,0,Baja,María,Manual
PROC03268,2024-01-03 22:13:00,Soporte,API,19.4,165.07,1,Baja,Juan,Manual
PROC03269,2024-01-02 03:53:00,Facturación,Sistema,45.3,209.08,0,Baja,Ana,Manual
PROC03270,2024-01-05 15:48:00,Pagos,Web,8.0,73.53,0,Media,Sofia,Manual
PROC03271,2024-01-06 13:02:00,Inventario,Manual,42.0,78.0,1,Baja,Carlos,Manual
PROC03272,2024-01-02 11:00:00,Facturación,Email,60.2,47.9,0,Baja,Carlos,Manual
PROC03273,2024-01-03 14:28:00,Logística,Manual,63.3,28.33,2,Alta,María,Manual
PROC03274,2024-01-03 04:53:00,Pagos,Email,45.9,135.2,1,Baja,María,Manual
PROC03275,2024-01-02 06:15:00,Facturación,Manual,15.7,30.24,1,Media,Pedro,Manual
PROC03276,2024-01-03 16:01:00,Facturación,API,120.2,28.63,0,Alta,Juan,Manual
PROC03277,2024-01-06 13:36:00,Facturación,API,14.3,129.28,0,Baja,María,Manual
PROC03278,2024-01-05 20:51:00,Logística,Web,30.5,94.28,0,Baja,Pedro,Manual
PROC03279,2024-01-04 02:53:00,Inventario,API,5.3,135.75,0,Media,Pedro,Manual
PROC03280,2024-01-01 11:14:00,Facturación,Web,118.0,42.95,0,Media,Pedro,Manual
PROC03281,2024-01-06 14:48:00,Facturación,Manual,36.5,265.54,0,Media,Sofia,Manual
PROC03282,2024-01-06 22:58:00,Inventario,API,42.0,37.4,0,Media,Sofia,Manual
PROC03283,2024-01-02 11:58:00,Inventario,API,2.0,53.92,1,Alta,Ana,Manual
PROC03284,2024-01-02 20:21:00,Pagos,Web,43.2,44.55,1,Baja,María,Manual
PROC03285,2024-01-02 10:24:00,Pagos,Sistema,44.7,260.42,1,Alta,Sofia,Manual
PROC03286,2024-01-03 06:13:00,Facturación,Web,33.4,60.14,1,Baja,Carlos,Manual
PROC03287,2024-01-04 10:59:00,Inventario,Web,10.4,34.67,0,Baja,Pedro,Automático
PROC03288,2024-01-06 08:23:00,Soporte,Web,20.2,357.92,0,Baja,Carlos,Manual
PROC03289,2024-01-07 04:51:00,Facturación,Sistema,3.5,232.83,0,Media,Ana,Manual
PROC03290,2024-01-01 23:21:00,Inventario,Sistema,19.1,188.62,0,Alta,Juan,Manual
PROC03291,2024-01-03 06:19:00,Pagos,Manual,8.4,224.01,1,Baja,Ana,Manual
PROC03292,2024-01-03 17:23:00,Pagos,Email,12.9,35.96,0,Baja,Ana,Manual
PROC03293,2024-01-03 22:14:00,Facturación,Web,5.3,244.78,0,Baja,María,Manual
PROC03294,2024-01-03 05:47:00,Logística,Sistema,7.8,69.63,0,Baja,Pedro,Manual
PROC03295,2024-01-02 21:45:00,Pagos,Web,2.4,107.08,2,Alta,Ana,Manual
PROC03296,2024-01-05 05:31:00,Pagos,Web,75.7,81.14,0,Alta,Pedro,Manual
PROC03297,2024-01-03 16:26:00,Pagos,Web,22.7,207.82,1,Alta,Carlos,Manual
PROC03298,2024-01-05 00:58:00,Facturación,API,15.2,5.43,0,Media,Juan,Automático
PROC03299,2024-01-02 13:02:00,Facturación,Manual,23.0,31.31,1,Media,Juan,Manual
PROC03300,2024-01-02 22:32:00,Inventario,API,29.7,223.74,0,Baja,Carlos,Manual
PROC03301,2024-01-07 20:49:00,Facturación,Sistema,76.5,48.57,0,Media,María,Manual
PROC03302,2024-01-03 19:43:00,Inventario,API,5.9,202.63,1,Media,Carlos,Manual
PROC03303,2024-01-02 01:24:00,Pagos,Web,10.5,46.49,0,Urgente,Sofia,Automático
PROC03304,2024-01-06 17:04:00,Pagos,API,111.6,67.54,2,Urgente,Carlos,Manual
PROC03305,2024-01-05 07:18:00,Pagos,Manual,13.9,279.6,0,Alta,Sofia,Manual
PROC03306,2024-01-03 19:05:00,Pagos,Manual,0.7,145.33,0,Baja,María,Manual
PROC03307,2024-01-02 18:46:00,Facturación,API,4.8,95.57,0,Baja,María,Manual
PROC03308,2024-01-02 22:43:00,Pagos,API,0.8,121.69,0,Alta,Ana,Manual
PROC03309,2024-01-03 13:49:00,Inventario,Web,137.9,173.82,1,Media,Pedro,Manual
PROC03310,2024-01-05 06:35:00,Inventario,API,9.8,91.43,0,Media,Juan,Manual
PROC03311,2024-01-01 11:59:00,Facturación,Sistema,77.1,128.95,0,Baja,María,Manual
PROC03312,2024-01-05 12:36:00,Pagos,Web,164.8,362.7,0,Alta,Sofia,Manual
PROC03313,2024-01-04 04:19:00,Facturación,Email,27.5,33.48,1,Media,María,Manual
PROC03314,2024-01-01 16:12:00,Facturación,API,1.0,94.83,1,Media,Ana,Manual
PROC03315,2024-01-03 13:58:00,Facturación,Web,2.6,56.03,1,Alta,Ana,Manual
PROC03316,2024-01-06 03:15:00,Logística,Sistema,19.7,39.23,0,Baja,Pedro,Manual
PROC03317,2024-01-04 01:22:00,Facturación,API,15.6,94.03,1,Media,María,Manual
PROC03318,2024-01-04 03:52:00,Facturación,Web,28.0,39.95,0,Media,María,Manual
PROC03319,2024-01-02 12:47:00,Facturación,Web,17.3,34.83,0,Media,Ana,Automático
PROC03320,2024-01-04 01:46:00,Facturación,Web,81.6,76.92,0,Baja,Carlos,Manual
PROC03321,2024-01-05 19:19:00,Inventario,Manual,23.0,126.22,0,Media,Pedro,Manual
PROC03322,2024-01-07 03:15:00,Facturación,API,35.5,119.15,1,Media,María,Manual
PROC03323,2024-01-06 19:46:00,Facturación,Email,68.0,78.18,1,Media,Juan,Manual
PROC03324,2024-01-07 00:40:00,Inventario,Web,4.8,24.51,0,Alta,Juan,Automático
PROC03325,2024-01-02 12:44:00,Pagos,Web,7.8,23.11,0,Baja,Sofia,Automático
PROC03326,2024-01-04 17:05:00,Inventario,Web,3.4,109.63,0,Alta,Ana,Manual
PROC03327,2024-01-03 06:36:00,Inventario,API,4.5,49.75,1,Media,Sofia,Manual
PROC03328,2024-01-01 18:22:00,Facturación,Sistema,21.6,98.92,0,Media,Juan,Manual
PROC03329,2024-01-04 15:23:00,Inventario,Manual,11.6,89.42,0,Baja,Ana,Manual
PROC03330,2024-01-05 14:14:00,Facturación,Web,16.5,12.59,0,Baja,Carlos,Automático
PROC03331,2024-01-07 13:13:00,Pagos,Email,121.3,226.57,0,Alta,Ana,Manual
PROC03332,2024-01-07 01:07:00,Pagos,Manual,5.1,22.79,0,Baja,María,Manual
PROC03333,2024-01-04 15:03:00,Facturación,Web,23.3,69.09,0,Urgente,Juan,Manual
PROC03334,2024-01-06 23:04:00,Inventario,Manual,3.1,27.48,1,Baja,María,Manual
PROC03335,2024-01-01 10:30:00,Logística,Web,11.5,48.78,0,Alta,Juan,Automático
PROC03336,2024-01-07 08:51:00,Soporte,Web,22.5,53.83,0,Media,Juan,Manual
PROC03337,2024-01-05 15:23:00,Inventario,Web,87.9,58.27,1,Media,Ana,Manual
PROC03338,2024-01-01 04:37:00,Pagos,API,14.9,70.67,0,Baja,Pedro,Manual
PROC03339,2024-01-01 03:52:00,Facturación,API,2.0,259.67,0,Baja,Juan,Manual
PROC03340,2024-01-07 18:24:00,Facturación,Web,14.7,37.85,0,Baja,Juan,Automático
PROC03341,2024-01-04 22:50:00,Pagos,Web,4.7,129.42,0,Media,Sofia,Manual
PROC03342,2024-01-06 07:39:00,Pagos,Manual,7.8,187.63,0,Media,Pedro,Manual
PROC03343,2024-01-01 00:25:00,Soporte,Sistema,28.9,119.94,0,Media,María,Manual
PROC03344,2024-01-06 04:28:00,Pagos,Manual,2.1,214.37,1,Alta,Juan,Manual
PROC03345,2024-01-05 10:50:00,Pagos,Web,18.7,120.75,0,Media,Ana,Manual
PROC03346,2024-01-07 00:12:00,Pagos,Web,28.2,118.19,1,Baja,Pedro,Manual
PROC03347,2024-01-03 14:44:00,Logística,Web,16.4,191.32,0,Baja,Pedro,Manual
PROC03348,2024-01-05 13:59:00,Inventario,Web,0.6,106.37,0,Alta,Sofia,Manual
PROC03349,2024-01-04 13:02:00,Inventario,API,127.0,188.3,0,Baja,Juan,Manual
PROC03350,2024-01-05 20:46:00,Pagos,API,13.7,106.1,0,Media,María,Manual
PROC03351,2024-01-03 10:03:00,Logística,Manual,45.2,186.01,0,Baja,María,Manual
PROC03352,2024-01-02 09:14:00,Facturación,Manual,11.8,243.29,0,Baja,Carlos,Manual
PROC03353,2024-01-07 00:42:00,Logística,Web,19.3,62.26,0,Media,Carlos,Manual
PROC03354,2024-01-01 17:52:00,Pagos,Web,14.8,55.04,1,Media,Ana,Manual
PROC03355,2024-01-05 15:47:00,Pagos,Manual,12.6,214.04,0,Media,Sofia,Manual
PROC03356,2024-01-01 03:35:00,Pagos,Web,0.7,183.52,0,Media,Juan,Manual
PROC03357,2024-01-06 06:45:00,Inventario,Web,13.4,14.96,1,Baja,María,Manual
PROC03358,2024-01-07 21:15:00,Facturación,API,66.1,99.84,2,Baja,Carlos,Manual
PROC03359,2024-01-07 19:04:00,Logística,Web,35.2,278.13,0,Media,Juan,Manual
PROC03360,2024-01-02 19:26:00,Pagos,Web,4.7,31.17,0,Media,Sofia,Automático
PROC03361,2024-01-06 19:10:00,Pagos,Manual,26.8,27.14,0,Baja,Juan,Manual
PROC03362,2024-01-04 07:41:00,Facturación,Email,66.8,47.39,0,Media,María,Manual
PROC03363,2024-01-03 07:13:00,Pagos,Web,36.1,58.97,0,Media,Juan,Manual
PROC03364,2024-01-07 22:08:00,Pagos,Web,4.8,18.03,0,Baja,Pedro,Automático
PROC03365,2024-01-06 09:23:00,Pagos,Manual,60.7,31.55,0,Media,Carlos,Manual
PROC03366,2024-01-05 02:59:00,Inventario,Web,10.8,16.35,1,Media,Ana,Manual
PROC03367,2024-01-02 14:15:00,Pagos,API,18.2,97.43,0,Baja,Carlos,Manual
PROC03368,2024-01-04 22:45:00,Soporte,Web,22.4,95.93,0,Media,Juan,Manual
PROC03369,2024-01-02 04:16:00,Inventario,Web,57.0,215.33,1,Media,Pedro,Manual
PROC03370,2024-01-02 08:26:00,Logística,Manual,80.5,103.39,0,Alta,Carlos,Manual
PROC03371,2024-01-02 22:23:00,Facturación,Manual,79.6,127.72,0,Media,María,Manual
PROC03372,2024-01-03 12:44:00,Pagos,Web,0.2,137.52,1,Baja,Pedro,Manual
PROC03373,2024-01-04 15:21:00,Pagos,Web,76.5,36.45,1,Baja,Sofia,Manual
